longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.2,37.4,21.0,1034.0,117.0,323.0,117.0,10.7,500001
-122.1,37.4,27.0,3385.0,427.0,1248.0,409.0,12.0,500001
-122.1,37.4,37.0,1446.0,181.0,549.0,190.0,10.7,500001
-122.1,37.4,34.0,1575.0,183.0,511.0,180.0,13.2,500001
-122.1,37.4,30.0,2139.0,260.0,742.0,242.0,11.8,500001
-122.1,37.4,26.0,2859.0,343.0,951.0,336.0,10.4,500001
-122.1,37.4,32.0,1433.0,199.0,498.0,201.0,9.4,500001
-122.1,37.4,35.0,2063.0,266.0,676.0,252.0,8.5,500001
-122.1,37.4,37.0,1795.0,285.0,791.0,261.0,7.6,500001
-122.1,37.4,30.0,1502.0,186.0,501.0,180.0,10.0,500001
-122.1,37.4,23.0,11294.0,1377.0,3840.0,1367.0,12.1,500001
-122.2,37.4,23.0,3814.0,485.0,1344.0,464.0,13.0,500001
-122.1,37.3,7.0,189.0,26.0,84.0,29.0,13.8,500001
-122.1,37.3,11.0,436.0,70.0,212.0,75.0,8.6,500001
-122.1,37.3,21.0,349.0,64.0,149.0,56.0,5.9,360000
-122.1,37.2,21.0,427.0,63.0,182.0,70.0,11.3,500001
-122.0,37.2,37.0,3852.0,652.0,1534.0,567.0,5.9,318700
-122.0,37.2,42.0,2533.0,433.0,957.0,398.0,5.3,279900
-121.9,37.2,43.0,1529.0,311.0,570.0,250.0,5.2,293300
-121.9,37.1,37.0,1150.0,203.0,511.0,179.0,5.7,398500
-121.9,37.2,24.0,4420.0,996.0,2981.0,975.0,3.5,226400
-121.9,37.2,24.0,7521.0,1364.0,3970.0,1318.0,4.4,255800
-121.9,37.2,18.0,7245.0,1029.0,2893.0,1049.0,7.0,361200
-121.9,37.2,24.0,4337.0,670.0,1936.0,652.0,5.9,271400
-121.8,37.2,21.0,6203.0,798.0,2494.0,800.0,7.7,362700
-121.9,37.2,14.0,5636.0,697.0,2281.0,680.0,8.4,459200
-121.8,37.2,6.0,9176.0,1201.0,3637.0,1138.0,8.4,473400
-121.9,37.2,17.0,2825.0,365.0,1052.0,345.0,8.1,485000
-121.9,37.2,26.0,1921.0,250.0,725.0,253.0,7.7,405900
-121.9,37.2,23.0,2552.0,305.0,916.0,316.0,9.2,500001
-121.9,37.2,18.0,1080.0,122.0,382.0,121.0,9.1,500001
-121.8,37.2,7.0,5389.0,903.0,2232.0,825.0,6.7,500001
-121.8,37.2,45.0,1797.0,303.0,870.0,281.0,4.5,434500
-121.8,37.2,15.0,5468.0,676.0,2221.0,675.0,8.4,418300
-121.8,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8,348000
-121.8,37.2,14.0,2714.0,361.0,1259.0,375.0,7.8,387500
-121.9,37.2,16.0,3574.0,466.0,1503.0,487.0,8.2,355900
-121.9,37.2,20.0,7754.0,976.0,3094.0,941.0,8.2,361600
-121.9,37.2,14.0,7174.0,950.0,2782.0,899.0,8.3,394200
-121.9,37.2,19.0,7357.0,963.0,3018.0,981.0,6.9,361400
-121.9,37.3,16.0,3298.0,451.0,1542.0,423.0,6.7,305600
-121.9,37.3,25.0,1730.0,226.0,721.0,243.0,7.6,279300
-121.9,37.3,19.0,1852.0,268.0,866.0,272.0,5.6,279500
-121.9,37.3,18.0,3561.0,560.0,1753.0,553.0,5.0,269400
-121.9,37.3,17.0,4393.0,709.0,2292.0,692.0,5.7,246500
-121.8,37.2,15.0,4713.0,769.0,2519.0,778.0,5.7,253800
-121.8,37.2,16.0,1617.0,306.0,667.0,264.0,4.5,191100
-121.8,37.2,16.0,3992.0,540.0,2097.0,555.0,6.7,299300
-121.8,37.2,16.0,4274.0,715.0,2240.0,704.0,5.4,233900
-121.8,37.2,25.0,5939.0,989.0,3275.0,954.0,5.6,234600
-121.8,37.2,22.0,5507.0,841.0,2785.0,848.0,6.1,245200
-121.8,37.2,18.0,3574.0,504.0,1803.0,536.0,6.8,274100
-121.8,37.2,24.0,7991.0,1286.0,4017.0,1213.0,5.5,238800
-121.8,37.2,17.0,6425.0,1268.0,3934.0,1238.0,5.1,237600
-121.9,37.2,16.0,6958.0,1300.0,2965.0,1217.0,4.3,262400
-121.8,37.3,17.0,3057.0,606.0,2030.0,602.0,5.2,230900
-121.8,37.3,20.0,3244.0,520.0,1769.0,469.0,5.9,224000
-121.8,37.3,17.0,3912.0,737.0,2693.0,746.0,5.1,221500
-121.8,37.3,16.0,2030.0,321.0,1343.0,365.0,6.4,279100
-121.8,37.3,22.0,2996.0,695.0,2169.0,607.0,4.3,209700
-121.8,37.3,26.0,1394.0,238.0,990.0,315.0,4.9,195000
-121.8,37.3,18.0,3631.0,947.0,2357.0,757.0,2.9,184400
-121.8,37.3,17.0,1957.0,261.0,863.0,269.0,7.3,294200
-121.8,37.3,9.0,3624.0,812.0,1856.0,721.0,4.2,198400
-121.8,37.3,17.0,2795.0,482.0,1904.0,506.0,5.0,250800
-121.8,37.3,8.0,4454.0,1058.0,2595.0,1027.0,4.6,282600
-121.8,37.3,16.0,2429.0,387.0,1293.0,363.0,5.5,253200
-121.8,37.3,14.0,2855.0,380.0,1420.0,383.0,6.7,311500
-121.8,37.3,10.0,3030.0,574.0,1623.0,589.0,5.1,218700
-121.8,37.3,11.0,2394.0,403.0,1393.0,409.0,5.6,259300
-121.8,37.3,14.0,3379.0,683.0,1465.0,620.0,4.1,236200
-121.8,37.3,16.0,1911.0,327.0,1158.0,332.0,5.9,249500
-121.8,37.2,20.0,3398.0,771.0,1231.0,744.0,2.0,350000
-121.8,37.2,12.0,2070.0,587.0,1216.0,532.0,4.2,244500
-121.8,37.3,7.0,3609.0,751.0,1739.0,682.0,4.5,213100
-121.8,37.2,16.0,2650.0,600.0,1969.0,586.0,3.9,194300
-121.8,37.2,17.0,2332.0,637.0,1636.0,623.0,3.2,123400
-121.9,37.3,17.0,1051.0,172.0,446.0,173.0,5.7,234500
-121.9,37.3,16.0,2814.0,485.0,1305.0,465.0,5.5,224100
-121.9,37.3,24.0,2383.0,343.0,1146.0,341.0,5.6,265700
-121.8,37.3,16.0,1982.0,280.0,1030.0,297.0,6.4,289200
-121.8,37.3,16.0,2312.0,303.0,1158.0,295.0,7.4,311800
-121.8,37.3,16.0,1816.0,241.0,793.0,234.0,6.8,291200
-121.8,37.3,5.0,1808.0,340.0,825.0,339.0,5.1,184800
-121.8,37.3,15.0,3243.0,551.0,1752.0,551.0,5.6,257400
-121.8,37.2,17.0,2363.0,473.0,1369.0,442.0,4.8,141600
-121.9,37.2,4.0,2498.0,775.0,1213.0,631.0,3.8,183900
-121.8,37.2,20.0,3773.0,624.0,1965.0,607.0,5.5,241200
-121.8,37.2,23.0,2543.0,388.0,1297.0,385.0,5.9,237400
-121.8,37.2,21.0,3250.0,610.0,1978.0,568.0,4.5,234400
-121.8,37.2,20.0,3671.0,567.0,1944.0,589.0,6.1,241000
-121.8,37.2,24.0,3344.0,531.0,1768.0,541.0,5.8,245600
-121.8,37.2,25.0,4021.0,634.0,2178.0,650.0,5.2,241200
-121.8,37.2,5.0,1975.0,520.0,861.0,440.0,4.5,159000
-121.8,37.2,25.0,4096.0,623.0,2128.0,618.0,6.3,251800
-121.8,37.2,23.0,4487.0,584.0,2024.0,580.0,7.5,291500
-121.8,37.2,25.0,2349.0,394.0,1266.0,383.0,5.0,233100
-121.8,37.2,16.0,1674.0,281.0,850.0,254.0,5.3,253300
-121.8,37.2,19.0,2635.0,427.0,1497.0,410.0,6.3,248000
-121.8,37.2,24.0,2413.0,369.0,1237.0,381.0,6.4,257200
-121.8,37.2,17.0,2319.0,324.0,1076.0,338.0,6.5,278300
-121.8,37.2,17.0,2123.0,341.0,1067.0,339.0,6.0,262700
-121.8,37.2,18.0,2127.0,387.0,1547.0,402.0,5.1,217100
-121.8,37.2,18.0,1747.0,317.0,1055.0,285.0,5.9,229100
-121.8,37.2,16.0,2240.0,300.0,1221.0,305.0,6.0,289600
-121.8,37.2,17.0,2281.0,359.0,1226.0,394.0,5.4,259500
-121.8,37.2,18.0,3179.0,526.0,1663.0,507.0,5.9,265800
-121.8,37.2,18.0,2581.0,358.0,1284.0,377.0,6.7,272400
-121.8,37.3,10.0,3301.0,593.0,2190.0,575.0,6.2,260700
-121.8,37.3,16.0,1868.0,285.0,995.0,284.0,5.9,260500
-121.8,37.3,17.0,250.0,52.0,141.0,51.0,4.6,500001
-121.8,37.2,12.0,10236.0,1878.0,5674.0,1816.0,4.7,261100
-121.7,37.2,15.0,531.0,154.0,469.0,155.0,4.6,385700
-121.7,37.2,11.0,1290.0,197.0,881.0,191.0,4.2,500001
-121.7,37.2,21.0,1062.0,179.0,631.0,185.0,4.7,394100
-121.8,37.1,18.0,3167.0,383.5,1414.0,482.0,6.9,467700
-121.7,37.0,19.0,3754.0,588.0,1692.0,550.0,6.8,412600
-121.6,37.2,16.0,5498.0,729.0,2051.0,694.0,7.9,416300
-121.6,37.1,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500
-121.6,37.2,13.0,4780.0,798.0,2795.0,764.0,6.2,288100
-121.6,37.1,14.0,5487.0,1024.0,2823.0,979.0,4.2,229800
-121.6,37.1,17.0,1830.0,398.0,1110.0,388.0,2.5,248200
-121.7,37.1,12.0,4077.0,590.0,1618.0,540.0,5.3,386200
-121.7,37.1,20.0,4477.0,924.0,2656.0,871.0,3.9,226900
-121.6,37.1,14.0,4721.0,999.0,2648.0,888.0,3.7,239300
-121.7,37.1,19.0,3785.0,611.0,2198.0,610.0,5.2,436700
-121.6,37.1,14.0,6006.0,914.0,2915.0,898.0,5.9,321700
-121.6,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9,335000
-121.7,37.1,19.0,3269.0,483.0,1383.0,452.0,5.6,300800
-121.6,37.1,17.0,6725.0,1051.0,3439.0,1027.0,6.4,393100
-121.6,37.1,21.0,5322.0,908.0,3011.0,895.0,5.6,386800
-121.6,37.1,24.0,1511.0,318.0,1052.0,292.0,3.6,350000
-121.6,37.1,37.0,1593.0,303.0,1030.0,287.0,3.9,260700
-121.6,37.0,44.0,3192.0,565.0,1439.0,568.0,4.4,234000
-121.6,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.6,260300
-121.6,37.0,14.0,5231.0,817.0,2634.0,799.0,5.0,279800
-121.6,37.0,15.0,2873.0,547.0,1582.0,567.0,5.2,264700
-121.6,37.0,16.0,865.0,123.0,403.0,130.0,5.7,308700
-121.6,37.0,16.0,6637.0,1171.0,3575.0,1162.0,4.3,251500
-121.6,37.0,5.0,6529.0,1010.0,3071.0,977.0,5.7,298500
-121.6,37.0,16.0,3120.0,685.0,2383.0,681.0,3.6,198600
-121.6,37.0,27.0,2303.0,471.0,1447.0,467.0,3.2,203600
-121.6,37.0,14.0,6355.0,1279.0,3704.0,1224.0,4.4,228600
-121.6,37.0,17.0,2889.0,624.0,2681.0,608.0,2.9,178000
-121.6,37.0,44.0,1448.0,393.0,1066.0,357.0,2.1,170300
-121.6,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5,160100
-121.5,37.0,27.0,2361.0,449.0,1782.0,397.0,3.3,305000
-121.5,37.0,19.0,2372.0,394.0,1142.0,365.0,4.0,374600
-121.7,37.4,34.0,440.0,90.0,217.0,93.0,5.2,500001
-121.6,37.4,39.0,759.0,141.0,252.0,106.0,3.7,262500
-121.6,37.2,52.0,220.0,32.0,55.0,26.0,15.0,131300
-121.4,37.1,25.0,474.0,92.0,300.0,104.0,3.8,340900
-122.0,37.2,10.0,212.0,38.0,78.0,21.0,6.1,390000
-122.0,37.1,26.0,50.0,5.0,17.0,4.0,15.0,400000
-122.0,37.1,37.0,74.0,19.0,63.0,17.0,9.6,350000
-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.6,137500
-122.0,37.0,29.0,227.0,45.0,112.0,41.0,6.4,271400
-122.0,37.0,28.0,1321.0,240.0,652.0,239.0,5.0,263100
-122.0,37.0,29.0,3119.0,507.0,1476.0,487.0,5.8,281500
-122.0,37.0,40.0,1104.0,224.0,669.0,215.0,4.3,256300
-122.0,37.0,43.0,1636.0,324.0,792.0,325.0,3.6,239200
-122.0,37.0,41.0,2548.0,508.0,1290.0,488.0,3.7,233000
-122.0,37.0,47.0,1250.0,249.0,607.0,234.0,4.0,265300
-122.0,37.0,30.0,2156.0,487.0,1023.0,458.0,2.8,245000
-122.0,37.0,21.0,1484.0,394.0,984.0,380.0,2.2,187500
-122.0,37.0,44.0,1153.0,238.0,657.0,219.0,3.2,212500
-122.0,37.0,35.0,2155.0,355.0,866.0,335.0,5.6,404700
-122.0,37.0,33.0,797.0,125.0,385.0,133.0,6.8,367600
-122.0,37.0,30.0,2695.0,424.0,1098.0,420.0,5.4,362300
-122.1,37.0,14.0,1547.0,374.0,4731.0,348.0,2.5,131300
-122.0,37.0,20.0,2428.0,473.0,1145.0,454.0,3.7,263800
-122.0,37.0,16.0,3363.0,611.0,1603.0,556.0,4.3,294100
-122.1,37.0,15.0,3385.0,669.0,1571.0,615.0,4.2,320900
-122.0,37.0,51.0,1076.0,206.0,495.0,201.0,2.9,258300
-122.0,37.0,45.0,1302.0,245.0,621.0,258.0,5.2,266400
-122.0,37.0,52.0,1901.0,335.0,955.0,301.0,3.8,253100
-122.0,37.0,49.0,792.0,136.0,331.0,137.0,5.2,238600
-122.0,37.0,44.0,1294.0,269.0,645.0,259.0,3.2,223900
-122.0,37.0,37.0,2817.0,716.0,1341.0,662.0,2.2,255400
-122.0,37.0,47.0,2403.0,517.0,1144.0,455.0,2.6,229400
-122.0,37.0,35.0,1053.0,263.0,552.0,237.0,2.7,217500
-122.0,37.0,21.0,607.0,155.0,226.0,136.0,1.9,166700
-122.0,37.0,29.0,2568.0,747.0,1743.0,659.0,1.9,195300
-122.0,37.0,43.0,2162.0,509.0,1208.0,464.0,2.5,260900
-122.0,37.0,52.0,920.0,202.0,525.0,264.0,2.9,232800
-122.0,37.0,35.0,1605.0,392.0,743.0,382.0,2.5,240000
-122.0,37.0,20.0,2502.0,454.0,981.0,399.0,4.3,275000
-122.0,37.0,27.0,2820.0,730.0,1511.0,745.0,2.6,242400
-122.0,37.0,30.0,1029.0,242.0,753.0,249.0,3.1,240500
-122.0,36.9,51.0,1616.0,374.0,608.0,302.0,3.2,400000
-122.0,37.0,52.0,1217.0,325.0,508.0,237.0,2.1,326700
-122.0,37.0,51.0,924.0,232.0,488.0,228.0,2.2,234400
-122.0,37.0,36.0,337.0,69.0,223.0,68.0,3.2,225000
-122.0,37.0,52.0,403.0,72.0,200.0,73.0,1.7,262500
-122.0,37.0,40.0,1193.0,227.0,570.0,204.0,4.5,237500
-122.0,37.0,18.0,2677.0,785.0,1391.0,656.0,2.5,232600
-122.0,37.0,44.0,594.0,169.0,325.0,139.0,1.2,250000
-122.0,37.0,39.0,2124.0,661.0,1365.0,606.0,1.7,281300
-122.0,37.0,52.0,775.0,305.0,1054.0,305.0,2.0,112500
-122.0,37.0,40.0,584.0,126.0,316.0,139.0,3.6,243500
-122.0,37.0,28.0,1607.0,421.0,926.0,385.0,2.4,216100
-122.0,37.0,32.0,1438.0,306.0,802.0,293.0,4.2,202000
-122.0,37.0,42.0,538.0,107.0,200.0,104.0,2.2,196400
-122.0,37.0,42.0,1149.0,264.0,703.0,232.0,2.6,206400
-122.0,37.0,32.0,2182.0,406.0,1122.0,370.0,3.5,284200
-122.0,37.0,36.0,1862.0,364.0,1080.0,364.0,4.5,263800
-122.0,36.9,19.0,691.0,191.0,324.0,167.0,3.1,388500
-122.0,37.0,30.0,971.0,185.0,644.0,173.0,4.2,226500
-122.1,37.0,52.0,65.0,17.0,24.0,10.0,4.5,258300
-122.0,36.9,18.0,2232.0,440.0,1091.0,458.0,3.8,276000
-122.0,37.0,27.0,1987.0,374.0,961.0,343.0,4.0,265800
-122.0,37.0,52.0,3365.0,644.0,796.0,333.0,3.0,116600
-121.8,36.9,32.0,1461.0,422.0,1494.0,416.0,2.8,173200
-121.7,36.9,29.0,1210.0,281.0,863.0,262.0,3.1,156000
-121.7,36.9,17.0,2648.0,589.0,1193.0,540.0,2.4,151700
-121.7,36.9,14.0,3355.0,695.0,1350.0,697.0,2.7,164600
-121.8,36.9,24.0,4026.0,881.0,2264.0,863.0,3.1,218100
-121.8,36.9,48.0,1801.0,353.0,1071.0,361.0,3.6,194500
-121.8,36.9,46.0,1362.0,321.0,1068.0,305.0,2.5,177800
-121.8,36.9,36.0,2096.0,409.0,1454.0,394.0,3.2,238300
-121.8,36.9,46.0,947.0,257.0,1120.0,264.0,3.4,160700
-121.8,36.9,52.0,1211.0,447.0,1102.0,392.0,1.7,161400
-121.8,36.9,23.0,1276.0,437.0,1359.0,376.0,2.0,155000
-121.8,36.9,42.0,1368.0,468.0,2312.0,484.0,2.6,151400
-121.8,36.9,8.0,2715.0,750.0,2580.0,718.0,2.8,162000
-121.8,36.9,44.0,919.0,309.0,1321.0,301.0,2.1,121400
-121.8,36.9,20.0,2587.0,547.0,1534.0,540.0,2.4,190400
-121.8,36.9,24.0,1943.0,447.0,1844.0,461.0,3.0,184300
-121.8,36.9,33.0,1406.0,317.0,1075.0,301.0,3.3,190000
-121.8,36.9,20.0,2687.0,637.0,2154.0,610.0,2.6,169700
-121.8,36.9,9.0,4934.0,1112.0,3198.0,977.0,3.5,194800
-121.8,36.9,19.0,2512.0,509.0,1856.0,537.0,3.2,189100
-121.8,36.9,19.0,1515.0,253.0,975.0,266.0,4.4,241200
-121.8,36.9,21.0,2794.0,662.0,2236.0,565.0,2.4,178400
-121.8,36.9,18.0,1063.0,341.0,1033.0,313.0,2.0,171300
-121.8,37.0,34.0,2152.0,430.0,1516.0,386.0,3.8,192200
-121.8,36.9,29.0,2377.0,476.0,1669.0,499.0,2.8,190100
-122.2,37.1,20.0,1201.0,282.0,601.0,234.0,2.6,177500
-122.1,37.1,18.0,2420.0,439.0,1278.0,416.0,5.2,334000
-122.1,37.0,18.0,3337.0,549.0,1449.0,519.0,5.1,315800
-122.1,37.0,27.0,991.0,194.0,543.0,155.0,4.7,350000
-122.1,37.1,26.0,1127.0,199.0,543.0,199.0,5.0,240000
-122.1,37.1,46.0,695.0,136.0,408.0,148.0,3.9,222600
-122.1,37.1,32.0,2637.0,489.0,1031.0,410.0,3.6,231600
-122.1,37.1,36.0,1397.0,289.0,661.0,243.0,4.1,239600
-122.1,37.1,33.0,3581.0,734.0,1780.0,663.0,4.3,214300
-122.1,37.1,35.0,1541.0,297.0,791.0,277.0,4.4,204800
-122.2,37.2,35.0,6422.0,1380.0,2755.0,1064.0,5.0,202300
-122.1,37.1,51.0,2419.0,485.0,1078.0,435.0,2.8,206900
-122.2,37.2,17.0,1457.0,289.0,591.0,235.0,5.6,284100
-122.1,37.2,32.0,1602.0,317.0,752.0,275.0,5.2,185100
-122.1,37.2,18.0,808.0,136.0,420.0,145.0,7.2,273300
-122.1,37.2,23.0,506.0,96.0,264.0,89.0,7.1,273900
-122.1,37.1,46.0,1993.0,404.0,850.0,327.0,5.2,206800
-122.1,37.1,29.0,3201.0,640.0,1722.0,570.0,4.5,204100
-122.1,37.2,39.0,2854.0,613.0,1338.0,518.0,3.9,180300
-122.1,37.2,15.0,1969.0,332.0,822.0,324.0,7.9,394900
-122.0,37.1,17.0,4413.0,672.0,1674.0,608.0,7.0,383300
-122.0,37.1,30.0,1427.0,311.0,686.0,251.0,4.1,154500
-122.0,37.1,36.0,2066.0,401.0,942.0,344.0,5.2,196400
-122.0,37.1,39.0,1065.0,248.0,497.0,208.0,4.6,146300
-122.1,37.1,21.0,5639.0,894.0,2670.0,871.0,6.1,270000
-122.0,37.0,41.0,2422.0,502.0,915.0,366.0,4.2,201300
-122.1,37.1,31.0,1634.0,370.0,939.0,332.0,3.9,232300
-122.1,37.0,34.0,2800.0,577.0,1353.0,512.0,4.1,220900
-122.1,37.0,36.0,4682.0,899.0,2143.0,832.0,4.5,203700
-122.0,37.0,17.0,4977.0,994.0,1987.0,947.0,3.9,312300
-122.0,37.0,21.0,4650.0,733.0,2014.0,704.0,5.6,322000
-122.0,37.0,20.0,1005.0,138.0,345.0,129.0,10.1,500001
-122.0,37.0,30.0,2077.0,342.0,816.0,328.0,5.2,440500
-122.0,37.1,20.0,467.0,95.0,229.0,86.0,4.8,261500
-122.0,37.1,35.0,1818.0,368.0,682.0,254.0,4.9,240000
-122.0,37.0,12.0,2010.0,422.0,784.0,407.0,4.0,190900
-122.0,37.1,19.0,4113.0,767.0,2006.0,732.0,5.1,308100
-122.0,37.1,17.0,4154.0,739.0,2149.0,693.0,5.6,373400
-122.0,37.1,21.0,2387.0,357.0,913.0,341.0,7.7,397700
-122.0,37.1,20.0,922.0,155.0,361.0,135.0,6.4,331500
-121.9,37.1,20.0,1918.0,304.0,798.0,302.0,7.6,402300
-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.5,356600
-121.9,37.0,36.0,1522.0,230.0,677.0,206.0,5.9,363500
-122.0,37.0,17.0,1343.0,203.0,511.0,185.0,4.6,386400
-121.9,37.0,14.0,679.0,108.0,306.0,113.0,6.4,340600
-122.0,37.1,16.0,1321.0,224.0,650.0,206.0,6.3,390000
-122.0,37.0,19.0,2023.0,392.0,955.0,328.0,5.2,353000
-122.0,37.1,20.0,2403.0,376.0,1149.0,369.0,6.1,304400
-122.0,37.0,21.0,5904.0,956.0,2616.0,916.0,5.9,355300
-122.0,37.0,21.0,2073.0,357.0,1044.0,351.0,4.6,371600
-122.0,37.0,14.0,6787.0,1454.0,3416.0,1357.0,3.6,262400
-122.0,37.0,25.0,990.0,166.0,522.0,185.0,4.8,272900
-122.0,37.0,29.0,2681.0,632.0,1652.0,620.0,3.1,215800
-122.0,37.0,16.0,1592.0,369.0,1039.0,351.0,3.6,207000
-122.0,37.0,25.0,2113.0,422.0,1365.0,439.0,4.6,234600
-122.0,37.0,19.0,5613.0,1321.0,3018.0,1268.0,3.2,215600
-122.0,37.0,21.0,3349.0,737.0,1952.0,718.0,3.7,251900
-122.0,37.0,20.0,3495.0,818.0,2186.0,772.0,3.1,258300
-122.0,37.0,15.0,3044.0,786.0,1306.0,693.0,2.2,213200
-122.0,37.0,39.0,2702.0,646.0,1136.0,491.0,2.9,256700
-122.0,37.0,42.0,1275.0,272.0,451.0,200.0,4.7,422400
-122.0,37.0,16.0,875.0,201.0,300.0,157.0,2.6,377300
-122.0,36.9,37.0,2846.0,553.0,939.0,433.0,4.7,294400
-122.0,37.0,24.0,3665.0,870.0,1954.0,833.0,2.8,228500
-122.0,37.0,27.0,4001.0,999.0,1808.0,945.0,2.6,234600
-122.0,37.0,31.0,3209.0,723.0,1489.0,692.0,3.7,245100
-122.0,37.0,16.0,4907.0,1117.0,2265.0,1048.0,2.7,229200
-122.0,37.0,17.0,2813.0,497.0,1337.0,477.0,3.7,252400
-122.0,37.0,15.0,2849.0,668.0,1546.0,582.0,2.8,228600
-122.0,37.0,23.0,4324.0,1034.0,1844.0,875.0,3.1,263800
-121.9,37.0,24.0,3010.0,562.0,1360.0,504.0,4.2,290700
-121.9,37.0,21.0,3520.0,831.0,1486.0,753.0,3.1,264300
-122.0,37.0,34.0,3745.0,958.0,1622.0,802.0,3.2,261200
-121.9,37.0,31.0,1738.0,422.0,746.0,355.0,2.5,330800
-121.9,37.0,19.0,6356.0,1100.0,2954.0,1070.0,4.7,283500
-121.9,37.0,32.0,2210.0,426.0,1082.0,396.0,4.2,315200
-122.0,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3,305200
-122.0,37.0,23.0,3209.0,748.0,1423.0,666.0,2.7,238000
-121.9,37.0,11.0,4571.0,924.0,2004.0,847.0,4.3,221700
-121.9,37.0,16.0,8638.0,1392.0,3706.0,1251.0,5.5,351800
-121.9,37.0,23.0,5675.0,964.0,2197.0,880.0,4.9,322300
-121.9,37.0,16.0,1957.0,408.0,865.0,369.0,2.7,233300
-121.9,37.0,21.0,4117.0,752.0,2001.0,763.0,4.9,289500
-121.9,37.0,19.0,4920.0,1092.0,1807.0,922.0,3.5,231900
-121.9,37.0,29.0,3457.0,699.0,1327.0,563.0,3.7,252300
-121.9,37.0,18.0,4910.0,817.0,1971.0,773.0,5.8,308800
-121.9,37.0,21.0,3707.0,751.0,1420.0,608.0,4.4,295200
-121.9,37.0,18.0,6355.0,1100.0,2304.0,972.0,6.0,321100
-121.9,36.9,22.0,7281.0,1233.0,1849.0,832.0,5.3,335500
-121.9,37.0,7.0,3703.0,679.0,1375.0,608.0,4.9,368400
-121.8,36.9,29.0,4921.0,967.0,2319.0,823.0,5.0,307900
-121.9,36.9,18.0,2774.0,492.0,1283.0,353.0,5.4,352000
-121.9,36.8,22.0,2442.0,624.0,1301.0,290.0,3.2,300000
-121.8,36.9,17.0,1573.0,272.0,142.0,55.0,2.2,420000
-121.8,37.0,28.0,2715.0,451.0,1154.0,386.0,4.8,290400
-121.8,37.0,19.0,4431.0,705.0,1764.0,679.0,4.3,298600
-121.8,37.0,16.0,2599.0,430.0,1417.0,445.0,4.7,349300
-121.8,37.0,22.0,1903.0,350.0,760.0,322.0,3.0,288400
-121.8,37.0,21.0,1416.0,269.0,779.0,200.0,3.2,279800
-121.8,37.0,18.0,943.0,213.0,544.0,179.0,3.9,228600
-121.7,37.0,23.0,1229.0,254.0,687.0,232.0,5.1,305600
-121.8,37.0,19.0,3461.0,634.0,2790.0,607.0,4.8,190800
-121.8,37.0,27.0,1580.0,303.0,1066.0,306.0,4.7,202700
-121.8,37.0,20.0,4228.0,816.0,2389.0,844.0,3.5,229100
-121.7,36.9,29.0,2931.0,535.0,1954.0,506.0,3.3,224700
-121.7,36.9,22.0,569.0,132.0,542.0,125.0,2.2,187500
-122.4,40.6,26.0,1279.0,438.0,1276.0,420.0,1.2,81300
-122.4,40.6,44.0,1625.0,392.0,944.0,347.0,1.6,68900
-122.4,40.6,25.0,2054.0,495.0,835.0,475.0,2.2,76900
-122.4,40.6,34.0,1262.0,267.0,520.0,259.0,1.7,72600
-122.4,40.6,36.0,1808.0,384.0,807.0,383.0,1.8,74800
-122.4,40.6,17.0,1220.0,275.0,800.0,261.0,1.9,118800
-122.3,40.6,7.0,4843.0,992.0,2223.0,932.0,3.1,101700
-122.4,40.6,22.0,589.0,97.0,338.0,107.0,3.3,87500
-122.3,40.6,24.0,1610.0,307.0,748.0,307.0,2.7,82800
-122.4,40.6,43.0,2251.0,542.0,1479.0,512.0,1.6,58200
-122.4,40.6,23.0,2281.0,408.0,1164.0,420.0,3.5,101200
-122.4,40.5,36.0,1216.0,240.0,647.0,228.0,2.7,75300
-122.4,40.5,28.0,2213.0,390.0,1096.0,378.0,3.7,86900
-122.4,40.6,40.0,3895.0,929.0,1782.0,910.0,1.3,78200
-122.4,40.6,35.0,2072.0,385.0,1029.0,375.0,2.9,75600
-122.4,40.6,43.0,1455.0,300.0,747.0,279.0,2.8,104200
-122.4,40.6,38.0,855.0,172.0,468.0,150.0,1.4,84400
-122.4,40.6,24.0,5045.0,972.0,2220.0,979.0,2.7,138900
-122.4,40.6,17.0,785.0,155.0,417.0,136.0,2.3,58200
-122.4,40.6,17.0,1712.0,307.0,963.0,329.0,3.9,148700
-122.4,40.6,10.0,7949.0,1309.0,3176.0,1163.0,4.1,120100
-122.4,40.6,23.0,1321.0,259.0,749.0,222.0,1.7,90100
-122.4,40.6,9.0,4794.0,889.0,2162.0,865.0,3.1,103100
-122.4,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4,122900
-122.4,40.6,22.0,2195.0,489.0,1021.0,460.0,1.4,66500
-122.4,40.6,14.0,4773.0,1133.0,2101.0,1072.0,1.7,105000
-122.4,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4,111400
